time,volume,open,close
2021-02-08 12:00:00+00:00,708,"Quotation(units=79, nano=800000000)","Quotation(units=80, nano=0)"
2021-02-09 04:00:00+00:00,102,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-02-09 08:00:00+00:00,121,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=0)"
2021-02-09 12:00:00+00:00,6,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=400000000)"
2021-02-10 04:00:00+00:00,28,"Quotation(units=78, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-02-10 08:00:00+00:00,2,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-02-10 12:00:00+00:00,69,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-02-11 04:00:00+00:00,10,"Quotation(units=79, nano=0)","Quotation(units=79, nano=400000000)"
2021-02-11 08:00:00+00:00,16,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=600000000)"
2021-02-11 12:00:00+00:00,13,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-02-12 04:00:00+00:00,62,"Quotation(units=78, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-02-12 08:00:00+00:00,50,"Quotation(units=79, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-02-12 12:00:00+00:00,35,"Quotation(units=79, nano=0)","Quotation(units=78, nano=400000000)"
2021-02-15 04:00:00+00:00,50,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=200000000)"
2021-02-15 08:00:00+00:00,24,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=800000000)"
2021-02-15 12:00:00+00:00,21,"Quotation(units=79, nano=0)","Quotation(units=79, nano=200000000)"
2021-02-16 04:00:00+00:00,8,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=200000000)"
2021-02-16 08:00:00+00:00,1,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-02-16 12:00:00+00:00,16,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=200000000)"
2021-02-17 04:00:00+00:00,2,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-02-17 08:00:00+00:00,8,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=600000000)"
2021-02-17 12:00:00+00:00,17,"Quotation(units=79, nano=0)","Quotation(units=78, nano=800000000)"
2021-02-18 08:00:00+00:00,73,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-02-18 12:00:00+00:00,53,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=400000000)"
2021-02-19 04:00:00+00:00,80,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=200000000)"
2021-02-19 08:00:00+00:00,55,"Quotation(units=78, nano=200000000)","Quotation(units=78, nano=200000000)"
2021-02-19 12:00:00+00:00,30,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=600000000)"
2021-02-20 04:00:00+00:00,252,"Quotation(units=78, nano=800000000)","Quotation(units=79, nano=600000000)"
2021-02-20 08:00:00+00:00,27,"Quotation(units=79, nano=0)","Quotation(units=78, nano=800000000)"
2021-02-20 12:00:00+00:00,256,"Quotation(units=79, nano=0)","Quotation(units=78, nano=0)"
2021-02-22 04:00:00+00:00,55,"Quotation(units=78, nano=200000000)","Quotation(units=78, nano=200000000)"
2021-02-22 08:00:00+00:00,456,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=400000000)"
2021-02-22 12:00:00+00:00,16,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=600000000)"
2021-02-24 04:00:00+00:00,4,"Quotation(units=78, nano=0)","Quotation(units=78, nano=800000000)"
2021-02-24 08:00:00+00:00,23,"Quotation(units=79, nano=200000000)","Quotation(units=78, nano=800000000)"
2021-02-24 12:00:00+00:00,9,"Quotation(units=79, nano=200000000)","Quotation(units=78, nano=800000000)"
2021-02-25 04:00:00+00:00,41,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-02-25 08:00:00+00:00,8,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-02-25 12:00:00+00:00,92,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-02-26 04:00:00+00:00,105,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=0)"
2021-02-26 08:00:00+00:00,5,"Quotation(units=78, nano=200000000)","Quotation(units=78, nano=600000000)"
2021-02-26 12:00:00+00:00,36,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-03-01 04:00:00+00:00,10,"Quotation(units=80, nano=0)","Quotation(units=78, nano=200000000)"
2021-03-01 08:00:00+00:00,55,"Quotation(units=78, nano=200000000)","Quotation(units=78, nano=400000000)"
2021-03-01 12:00:00+00:00,5,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=600000000)"
2021-03-02 04:00:00+00:00,6,"Quotation(units=79, nano=0)","Quotation(units=78, nano=800000000)"
2021-03-02 08:00:00+00:00,25,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-03-02 12:00:00+00:00,33,"Quotation(units=79, nano=0)","Quotation(units=78, nano=400000000)"
2021-03-03 04:00:00+00:00,5,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=600000000)"
2021-03-03 08:00:00+00:00,201,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-03-03 12:00:00+00:00,22,"Quotation(units=79, nano=0)","Quotation(units=79, nano=200000000)"
2021-03-04 04:00:00+00:00,205,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=0)"
2021-03-04 08:00:00+00:00,7,"Quotation(units=79, nano=0)","Quotation(units=78, nano=600000000)"
2021-03-04 12:00:00+00:00,6,"Quotation(units=79, nano=0)","Quotation(units=79, nano=200000000)"
2021-03-05 04:00:00+00:00,9,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=600000000)"
2021-03-05 08:00:00+00:00,3,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-03-05 12:00:00+00:00,231,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=800000000)"
2021-03-09 04:00:00+00:00,135,"Quotation(units=80, nano=0)","Quotation(units=79, nano=400000000)"
2021-03-09 08:00:00+00:00,27,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=0)"
2021-03-09 12:00:00+00:00,13,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=0)"
2021-03-10 08:00:00+00:00,3,"Quotation(units=80, nano=0)","Quotation(units=78, nano=800000000)"
2021-03-10 12:00:00+00:00,164,"Quotation(units=81, nano=0)","Quotation(units=79, nano=200000000)"
2021-03-11 04:00:00+00:00,82,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=200000000)"
2021-03-11 08:00:00+00:00,47,"Quotation(units=79, nano=400000000)","Quotation(units=78, nano=800000000)"
2021-03-11 12:00:00+00:00,27,"Quotation(units=79, nano=0)","Quotation(units=79, nano=400000000)"
2021-03-12 04:00:00+00:00,141,"Quotation(units=79, nano=0)","Quotation(units=78, nano=600000000)"
2021-03-12 08:00:00+00:00,587,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-03-12 12:00:00+00:00,20,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=400000000)"
2021-03-15 04:00:00+00:00,7,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-03-15 08:00:00+00:00,76,"Quotation(units=79, nano=0)","Quotation(units=78, nano=600000000)"
2021-03-15 12:00:00+00:00,43,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-03-16 04:00:00+00:00,1,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=400000000)"
2021-03-16 08:00:00+00:00,30,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-03-16 12:00:00+00:00,52,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-03-17 04:00:00+00:00,8,"Quotation(units=79, nano=0)","Quotation(units=78, nano=400000000)"
2021-03-17 08:00:00+00:00,5,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=800000000)"
2021-03-17 12:00:00+00:00,44,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=600000000)"
2021-03-18 04:00:00+00:00,2,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-03-18 08:00:00+00:00,20,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=800000000)"
2021-03-18 12:00:00+00:00,3,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-03-19 04:00:00+00:00,2,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-03-19 08:00:00+00:00,31,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=600000000)"
2021-03-19 12:00:00+00:00,1,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-03-22 04:00:00+00:00,6,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-03-22 08:00:00+00:00,12,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=400000000)"
2021-03-22 12:00:00+00:00,4,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=400000000)"
2021-03-23 04:00:00+00:00,32,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=0)"
2021-03-23 08:00:00+00:00,6,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-03-23 12:00:00+00:00,7,"Quotation(units=78, nano=200000000)","Quotation(units=78, nano=400000000)"
2021-03-24 04:00:00+00:00,14,"Quotation(units=78, nano=200000000)","Quotation(units=78, nano=0)"
2021-03-24 08:00:00+00:00,23,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=200000000)"
2021-03-24 12:00:00+00:00,47,"Quotation(units=77, nano=800000000)","Quotation(units=77, nano=400000000)"
2021-03-25 04:00:00+00:00,1146,"Quotation(units=77, nano=600000000)","Quotation(units=80, nano=400000000)"
2021-03-25 08:00:00+00:00,608,"Quotation(units=80, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-03-25 12:00:00+00:00,165,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=200000000)"
2021-03-26 04:00:00+00:00,67,"Quotation(units=79, nano=0)","Quotation(units=80, nano=0)"
2021-03-26 08:00:00+00:00,193,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=800000000)"
2021-03-26 12:00:00+00:00,118,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=400000000)"
2021-03-29 04:00:00+00:00,173,"Quotation(units=78, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-03-29 08:00:00+00:00,17,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=800000000)"
2021-03-29 12:00:00+00:00,3,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-03-30 04:00:00+00:00,113,"Quotation(units=78, nano=800000000)","Quotation(units=80, nano=800000000)"
2021-03-30 08:00:00+00:00,439,"Quotation(units=77, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-03-30 12:00:00+00:00,9,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-03-31 04:00:00+00:00,1,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-03-31 08:00:00+00:00,100,"Quotation(units=78, nano=400000000)","Quotation(units=79, nano=400000000)"
2021-03-31 12:00:00+00:00,10,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=800000000)"
2021-04-01 04:00:00+00:00,74,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=200000000)"
2021-04-01 08:00:00+00:00,239,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=0)"
2021-04-01 12:00:00+00:00,70,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-04-02 04:00:00+00:00,16,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=800000000)"
2021-04-02 08:00:00+00:00,86,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=200000000)"
2021-04-02 12:00:00+00:00,13,"Quotation(units=79, nano=400000000)","Quotation(units=78, nano=800000000)"
2021-04-05 04:00:00+00:00,1070,"Quotation(units=79, nano=800000000)","Quotation(units=80, nano=600000000)"
2021-04-05 08:00:00+00:00,361,"Quotation(units=80, nano=600000000)","Quotation(units=80, nano=600000000)"
2021-04-05 12:00:00+00:00,122,"Quotation(units=80, nano=400000000)","Quotation(units=80, nano=800000000)"
2021-04-06 04:00:00+00:00,555,"Quotation(units=81, nano=0)","Quotation(units=80, nano=800000000)"
2021-04-06 08:00:00+00:00,222,"Quotation(units=81, nano=0)","Quotation(units=79, nano=600000000)"
2021-04-06 12:00:00+00:00,338,"Quotation(units=79, nano=600000000)","Quotation(units=78, nano=800000000)"
2021-04-07 04:00:00+00:00,155,"Quotation(units=78, nano=200000000)","Quotation(units=78, nano=400000000)"
2021-04-07 08:00:00+00:00,56,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-04-07 12:00:00+00:00,6,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=0)"
2021-04-08 04:00:00+00:00,11,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=200000000)"
2021-04-08 08:00:00+00:00,102,"Quotation(units=78, nano=800000000)","Quotation(units=79, nano=0)"
2021-04-08 12:00:00+00:00,4,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-04-09 04:00:00+00:00,15,"Quotation(units=78, nano=800000000)","Quotation(units=79, nano=0)"
2021-04-09 08:00:00+00:00,51,"Quotation(units=79, nano=0)","Quotation(units=79, nano=200000000)"
2021-04-09 12:00:00+00:00,54,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-04-12 04:00:00+00:00,17,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=200000000)"
2021-04-12 08:00:00+00:00,75,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-04-12 12:00:00+00:00,53,"Quotation(units=79, nano=0)","Quotation(units=79, nano=800000000)"
2021-04-13 04:00:00+00:00,11,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=800000000)"
2021-04-13 08:00:00+00:00,18,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=0)"
2021-04-13 12:00:00+00:00,10,"Quotation(units=79, nano=0)","Quotation(units=79, nano=600000000)"
2021-04-14 04:00:00+00:00,1,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=200000000)"
2021-04-14 08:00:00+00:00,293,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=600000000)"
2021-04-14 12:00:00+00:00,23,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=800000000)"
2021-04-15 04:00:00+00:00,6,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=800000000)"
2021-04-15 08:00:00+00:00,2,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=200000000)"
2021-04-15 12:00:00+00:00,2,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=800000000)"
2021-04-16 04:00:00+00:00,2,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=400000000)"
2021-04-16 08:00:00+00:00,16,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=200000000)"
2021-04-16 12:00:00+00:00,21,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=0)"
2021-04-19 04:00:00+00:00,1,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=200000000)"
2021-04-19 08:00:00+00:00,37,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-04-19 12:00:00+00:00,30,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=800000000)"
2021-04-20 08:00:00+00:00,9,"Quotation(units=80, nano=0)","Quotation(units=79, nano=400000000)"
2021-04-20 12:00:00+00:00,80,"Quotation(units=79, nano=200000000)","Quotation(units=78, nano=400000000)"
2021-04-21 04:00:00+00:00,18,"Quotation(units=78, nano=200000000)","Quotation(units=78, nano=800000000)"
2021-04-21 08:00:00+00:00,11,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=0)"
2021-04-21 12:00:00+00:00,3,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-04-22 04:00:00+00:00,5,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=400000000)"
2021-04-22 08:00:00+00:00,20,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=0)"
2021-04-23 04:00:00+00:00,2,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-04-23 08:00:00+00:00,5,"Quotation(units=79, nano=400000000)","Quotation(units=78, nano=800000000)"
2021-04-23 12:00:00+00:00,166,"Quotation(units=78, nano=800000000)","Quotation(units=79, nano=200000000)"
2021-04-26 04:00:00+00:00,68,"Quotation(units=79, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-04-26 08:00:00+00:00,117,"Quotation(units=78, nano=800000000)","Quotation(units=79, nano=200000000)"
2021-04-26 12:00:00+00:00,1,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=400000000)"
2021-04-27 08:00:00+00:00,35,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=200000000)"
2021-04-27 12:00:00+00:00,1,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=200000000)"
2021-04-28 04:00:00+00:00,2,"Quotation(units=79, nano=0)","Quotation(units=80, nano=200000000)"
2021-04-28 08:00:00+00:00,2,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=0)"
2021-04-28 12:00:00+00:00,9,"Quotation(units=79, nano=400000000)","Quotation(units=78, nano=800000000)"
2021-04-29 08:00:00+00:00,5,"Quotation(units=79, nano=0)","Quotation(units=79, nano=200000000)"
2021-04-29 12:00:00+00:00,1,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-04-30 08:00:00+00:00,1,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-04-30 12:00:00+00:00,12,"Quotation(units=79, nano=0)","Quotation(units=78, nano=800000000)"
2021-05-04 04:00:00+00:00,4,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=400000000)"
2021-05-04 08:00:00+00:00,46,"Quotation(units=79, nano=0)","Quotation(units=79, nano=400000000)"
2021-05-04 12:00:00+00:00,32,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=0)"
2021-05-05 04:00:00+00:00,4,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=400000000)"
2021-05-05 08:00:00+00:00,95,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=0)"
2021-05-05 12:00:00+00:00,6,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=800000000)"
2021-05-06 04:00:00+00:00,3,"Quotation(units=80, nano=0)","Quotation(units=79, nano=200000000)"
2021-05-06 08:00:00+00:00,20,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=200000000)"
2021-05-06 12:00:00+00:00,30,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=200000000)"
2021-05-07 08:00:00+00:00,35,"Quotation(units=79, nano=200000000)","Quotation(units=78, nano=800000000)"
2021-05-07 12:00:00+00:00,9,"Quotation(units=79, nano=200000000)","Quotation(units=78, nano=800000000)"
2021-05-10 04:00:00+00:00,6,"Quotation(units=80, nano=200000000)","Quotation(units=79, nano=400000000)"
2021-05-10 08:00:00+00:00,207,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-05-10 12:00:00+00:00,11,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=400000000)"
2021-05-11 04:00:00+00:00,1,"Quotation(units=78, nano=400000000)","Quotation(units=78, nano=400000000)"
2021-05-11 12:00:00+00:00,24,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-05-12 04:00:00+00:00,13,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-05-12 08:00:00+00:00,7,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-05-12 12:00:00+00:00,19,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-05-13 04:00:00+00:00,2,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=400000000)"
2021-05-13 08:00:00+00:00,4350,"Quotation(units=79, nano=400000000)","Quotation(units=84, nano=600000000)"
2021-05-13 12:00:00+00:00,298,"Quotation(units=84, nano=400000000)","Quotation(units=84, nano=200000000)"
2021-05-14 04:00:00+00:00,835,"Quotation(units=85, nano=0)","Quotation(units=83, nano=0)"
2021-05-14 08:00:00+00:00,476,"Quotation(units=83, nano=0)","Quotation(units=81, nano=600000000)"
2021-05-14 12:00:00+00:00,170,"Quotation(units=81, nano=600000000)","Quotation(units=81, nano=600000000)"
2021-05-17 04:00:00+00:00,342,"Quotation(units=82, nano=0)","Quotation(units=81, nano=0)"
2021-05-17 08:00:00+00:00,381,"Quotation(units=81, nano=800000000)","Quotation(units=80, nano=600000000)"
2021-05-17 12:00:00+00:00,38,"Quotation(units=80, nano=600000000)","Quotation(units=81, nano=200000000)"
2021-05-18 04:00:00+00:00,661,"Quotation(units=81, nano=600000000)","Quotation(units=82, nano=0)"
2021-05-18 08:00:00+00:00,69,"Quotation(units=82, nano=0)","Quotation(units=80, nano=200000000)"
2021-05-18 12:00:00+00:00,5,"Quotation(units=81, nano=200000000)","Quotation(units=81, nano=200000000)"
2021-05-19 04:00:00+00:00,57,"Quotation(units=82, nano=0)","Quotation(units=81, nano=0)"
2021-05-19 08:00:00+00:00,167,"Quotation(units=80, nano=400000000)","Quotation(units=79, nano=400000000)"
2021-05-19 12:00:00+00:00,68,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=200000000)"
2021-05-20 08:00:00+00:00,442,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=0)"
2021-05-20 12:00:00+00:00,22,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-05-21 04:00:00+00:00,8,"Quotation(units=78, nano=800000000)","Quotation(units=79, nano=600000000)"
2021-05-21 08:00:00+00:00,19,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=0)"
2021-05-21 12:00:00+00:00,198,"Quotation(units=79, nano=0)","Quotation(units=79, nano=800000000)"
2021-05-24 04:00:00+00:00,66,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=800000000)"
2021-05-24 08:00:00+00:00,17,"Quotation(units=79, nano=800000000)","Quotation(units=80, nano=0)"
2021-05-24 12:00:00+00:00,101,"Quotation(units=80, nano=0)","Quotation(units=79, nano=200000000)"
2021-05-25 04:00:00+00:00,24,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=0)"
2021-05-25 08:00:00+00:00,41,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=0)"
2021-05-25 12:00:00+00:00,44,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-05-26 04:00:00+00:00,17,"Quotation(units=79, nano=0)","Quotation(units=79, nano=600000000)"
2021-05-26 08:00:00+00:00,4,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=0)"
2021-05-26 12:00:00+00:00,2,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=600000000)"
2021-05-27 04:00:00+00:00,11,"Quotation(units=79, nano=0)","Quotation(units=79, nano=800000000)"
2021-05-27 08:00:00+00:00,14,"Quotation(units=79, nano=800000000)","Quotation(units=79, nano=0)"
2021-05-27 12:00:00+00:00,8,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-05-28 04:00:00+00:00,45,"Quotation(units=79, nano=800000000)","Quotation(units=80, nano=200000000)"
2021-05-28 08:00:00+00:00,72,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-05-28 12:00:00+00:00,1203,"Quotation(units=79, nano=400000000)","Quotation(units=78, nano=200000000)"
2021-05-31 04:00:00+00:00,6,"Quotation(units=79, nano=0)","Quotation(units=79, nano=200000000)"
2021-05-31 08:00:00+00:00,160,"Quotation(units=79, nano=200000000)","Quotation(units=78, nano=200000000)"
2021-05-31 12:00:00+00:00,19,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=0)"
2021-06-01 08:00:00+00:00,6,"Quotation(units=79, nano=0)","Quotation(units=78, nano=400000000)"
2021-06-01 12:00:00+00:00,1,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-06-02 04:00:00+00:00,2,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-06-02 08:00:00+00:00,15,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=200000000)"
2021-06-02 12:00:00+00:00,8,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=0)"
2021-06-03 04:00:00+00:00,519,"Quotation(units=78, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-06-03 08:00:00+00:00,22,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-06-03 12:00:00+00:00,80,"Quotation(units=79, nano=400000000)","Quotation(units=79, nano=600000000)"
2021-06-04 04:00:00+00:00,2,"Quotation(units=79, nano=600000000)","Quotation(units=79, nano=600000000)"
2021-06-04 08:00:00+00:00,36,"Quotation(units=79, nano=400000000)","Quotation(units=78, nano=800000000)"
2021-06-04 12:00:00+00:00,37,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-06-07 04:00:00+00:00,12,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=400000000)"
2021-06-07 08:00:00+00:00,34,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=400000000)"
2021-06-07 12:00:00+00:00,39,"Quotation(units=79, nano=0)","Quotation(units=78, nano=800000000)"
2021-06-08 04:00:00+00:00,5,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=200000000)"
2021-06-08 08:00:00+00:00,89,"Quotation(units=79, nano=0)","Quotation(units=78, nano=600000000)"
2021-06-08 12:00:00+00:00,10,"Quotation(units=79, nano=0)","Quotation(units=78, nano=600000000)"
2021-06-09 08:00:00+00:00,24,"Quotation(units=79, nano=200000000)","Quotation(units=78, nano=600000000)"
2021-06-09 12:00:00+00:00,31,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-06-10 08:00:00+00:00,19,"Quotation(units=79, nano=200000000)","Quotation(units=79, nano=0)"
2021-06-10 12:00:00+00:00,34,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-06-11 04:00:00+00:00,2,"Quotation(units=79, nano=0)","Quotation(units=78, nano=600000000)"
2021-06-11 08:00:00+00:00,20,"Quotation(units=78, nano=600000000)","Quotation(units=79, nano=200000000)"
2021-06-11 12:00:00+00:00,16,"Quotation(units=79, nano=0)","Quotation(units=78, nano=800000000)"
2021-06-14 04:00:00+00:00,4,"Quotation(units=79, nano=400000000)","Quotation(units=78, nano=800000000)"
2021-06-14 08:00:00+00:00,4,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=600000000)"
2021-06-14 12:00:00+00:00,1,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-06-15 04:00:00+00:00,2,"Quotation(units=79, nano=0)","Quotation(units=79, nano=0)"
2021-06-15 08:00:00+00:00,212,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=600000000)"
2021-06-15 12:00:00+00:00,22,"Quotation(units=79, nano=0)","Quotation(units=78, nano=600000000)"
2021-06-16 08:00:00+00:00,7,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=400000000)"
2021-06-16 12:00:00+00:00,516,"Quotation(units=78, nano=800000000)","Quotation(units=78, nano=400000000)"
2021-06-17 08:00:00+00:00,204,"Quotation(units=78, nano=600000000)","Quotation(units=78, nano=200000000)"
